video_id_x,naive_effect,naive_se,naive_ci_lo,naive_ci_hi,treated_n,treated_rate,control_n,control_rate,shrunk_effect,shrunk_se,shrunk_ci_lo,shrunk_ci_hi,tau2_overall,mu_overall,adj_logit_effect,adj_or,video_id_norm,video_id_y,maxdiff_mean,sample_size,video_id_display,pval,pval_fdr,sig_fdr_05
25.0,0.15116895637503,0.0748197611210036,0.0045249192459728,0.2978129935040873,45,0.5777777777777777,1383,0.4266088214027476,-0.0136402881638407,9.999999999106824e-07,-0.013642248127825,-0.0136383281998563,0.0,-0.0136402881932814,0.5809306038829178,1.7877012986644318,25,25,0.423708978907912,958,25,0.0433376041219695,0.9119000631318658,False
57.0,0.1260227575446208,0.0817491423217579,-0.0342026171730638,0.2862481322623055,38,0.5526315789473685,1383,0.4266088214027476,-0.0136402881723829,9.999999999251824e-07,-0.0136422481363673,-0.0136383282083985,0.0,-0.0136402881932814,-0.2430798850497063,0.7842088647050908,57,57,0.500917663421612,1013,57,0.12317594239206257,0.9119000631318658,False
18.0,0.1595980751489764,0.0924191452645374,-0.0215401210514924,0.3407362713494454,29,0.5862068965517241,1383,0.4266088214027476,-0.013640288172999,9.999999999414609e-07,-0.0136422481369834,-0.0136383282090146,0.0,-0.0136402881932814,0.1719923735127612,1.1876687754386066,18,18,0.396596373663629,1063,18,0.08418668722031161,0.9119000631318658,False
12.0,0.1659837711898449,0.0954913513807559,-0.0211758383514958,0.3531433807311857,27,0.5925925925925926,1383,0.4266088214027476,-0.0136402881735828,9.99999999945167e-07,-0.0136422481375672,-0.0136383282095984,0.0,-0.0136402881932814,0.2574571892652169,1.2936364282688009,12,12,0.367842359160785,989,12,0.08217428012643373,0.9119000631318658,False
86.0,0.132214708009017,0.0861860904671473,-0.0367069252749026,0.3011363412929368,34,0.5588235294117647,1383,0.4266088214027476,-0.0136402881736457,9.999999999326875e-07,-0.0136422481376301,-0.0136383282096613,0.0,-0.0136402881932814,-0.069216560094489,0.9331245806483008,86,86,0.569751243782926,1073,86,0.12501468125786253,0.9119000631318658,False
1.0,0.1118527170587908,0.0809271136555908,-0.0467615110789469,0.2704669451965285,39,0.5384615384615384,1383,0.4266088214027476,-0.0136402881741199,9.999999999236548e-07,-0.0136422481381042,-0.0136383282101355,0.0,-0.0136402881932814,0.6354745759964253,1.8879178894052224,1,1,0.29493979867693,1061,1,0.16692827788067977,0.9119000631318658,False
122.0,0.140057845263919,0.0914442836423195,-0.0391696572670925,0.3192853477949305,30,0.5666666666666667,1383,0.4266088214027476,-0.013640288174901,9.999999999402062e-07,-0.0136422481388854,-0.0136383282109166,0.0,-0.0136402881932814,0.0905726031858587,1.0948009907960596,122,122,0.713790149885081,1039,122,0.12561636502073606,0.9119000631318658,False
3.0,0.0983911785972523,0.0800702618059402,-0.0585436507750834,0.2553260079695882,40,0.525,1383,0.4266088214027476,-0.0136402881758072,9.99999999922012e-07,-0.0136422481397916,-0.0136383282118228,0.0,-0.0136402881932814,0.7077211819734293,2.0293614399613573,3,3,0.311080786958602,999,3,0.21914286310462916,0.9119000631318658,False
69.0,0.1028029433031347,0.0866277686374849,-0.0669843632874042,0.2725902498936736,34,0.5294117647058824,1383,0.4266088214027476,-0.0136402881777647,9.99999999933372e-07,-0.0136422481417491,-0.0136383282137803,0.0,-0.0136402881932814,0.5885607881198113,1.8013939612711254,69,69,0.530677676368914,1025,69,0.23533791168656681,0.9119000631318658,False
5.0,0.1028029433031347,0.0866277686374849,-0.0669843632874042,0.2725902498936736,34,0.5294117647058824,1383,0.4266088214027476,-0.0136402881777647,9.99999999933372e-07,-0.0136422481417491,-0.0136383282137803,0.0,-0.0136402881932814,0.6091125341141794,1.8387988032436005,5,5,0.336473552375937,1040,5,0.23533791168656681,0.9119000631318658,False
121.0,0.0862116914177651,0.0811351572049521,-0.0728102945839365,0.2452336774194667,39,0.5128205128205128,1383,0.4266088214027476,-0.0136402881781131,9.99999999924046e-07,-0.0136422481420975,-0.0136383282141287,0.0,-0.0136402881932814,0.0947213098083597,1.0993524336893368,121,121,0.698163107089115,962,121,0.28797751547784356,0.9119000631318658,False
38.0,0.1046411785972523,0.0892124108381048,-0.0702119336194239,0.2794942908139286,32,0.53125,1383,0.4266088214027476,-0.0136402881784198,9.999999999371768e-07,-0.0136422481424042,-0.0136383282144354,0.0,-0.0136402881932814,0.6419151826720765,1.900116466918866,38,38,0.459446078597432,905,38,0.24081818875525673,0.9119000631318658,False
51.0,0.0869046921107658,0.0832387712583792,-0.0762403016730252,0.2500496858945569,37,0.5135135135135135,1383,0.4266088214027476,-0.01364028817877,9.999999999278363e-07,-0.0136422481427544,-0.0136383282147856,0.0,-0.0136402881932814,0.1724543090164823,1.1882175285471566,51,51,0.495667642354622,1002,51,0.2964664090877297,0.9119000631318658,False
63.0,0.0733911785972523,0.0782895445002253,-0.080053508989235,0.2268358661837398,42,0.5,1383,0.4266088214027476,-0.0136402881790821,9.99999999918424e-07,-0.0136422481430665,-0.0136383282150977,0.0,-0.0136402881932814,0.5937095819005481,1.8106928858752345,63,63,0.512046863832189,1056,63,0.34853603018831325,0.9119000631318658,False
44.0,0.0876768928829666,0.0855213310510241,-0.0799418358869676,0.2552956216529009,35,0.5142857142857142,1383,0.4266088214027476,-0.0136402881794287,9.99999999931637e-07,-0.0136422481434131,-0.0136383282154443,0.0,-0.0136402881932814,0.1989632470632493,1.2201371214533432,44,44,0.478240253040839,1098,44,0.305266487816226,0.9119000631318658,False
77.0,0.0876768928829666,0.0855213310510241,-0.0799418358869676,0.2552956216529009,35,0.5142857142857142,1383,0.4266088214027476,-0.0136402881794287,9.99999999931637e-07,-0.0136422481434131,-0.0136383282154443,0.0,-0.0136402881932814,0.6965574912916997,2.0068322649149626,77,77,0.552878891740468,1034,77,0.305266487816226,0.9119000631318658,False
46.0,0.0611960566460328,0.0791884174600847,-0.094010389568456,0.2164025028605217,41,0.4878048780487805,1383,0.4266088214027476,-0.0136402881813474,9.999999999202654e-07,-0.0136422481453317,-0.013638328217363,0.0,-0.0136402881932814,-0.2193185512050167,0.8030658598064485,46,46,0.479268386532599,1024,46,0.4396463771602943,0.9119000631318658,False
56.0,0.0906325579075972,0.0937406579775689,-0.0930957556155251,0.2743608714307196,29,0.5172413793103449,1383,0.4266088214027476,-0.0136402881814151,9.999999999431e-07,-0.0136422481453996,-0.0136383282174307,0.0,-0.0136402881932814,-0.3134493499733689,0.7309213992543954,56,56,0.500027755246306,1036,56,0.33362221051703966,0.9119000631318658,False
60.0,0.0906325579075972,0.0937406579775689,-0.0930957556155251,0.2743608714307196,29,0.5172413793103449,1383,0.4266088214027476,-0.0136402881814151,9.999999999431e-07,-0.0136422481453996,-0.0136383282174307,0.0,-0.0136402881932814,0.6869622572103946,1.987668327835002,60,60,0.504333136254596,995,60,0.33362221051703966,0.9119000631318658,False
9.0,0.0906325579075972,0.0937406579775689,-0.0930957556155251,0.2743608714307196,29,0.5172413793103449,1383,0.4266088214027476,-0.0136402881814151,9.999999999431e-07,-0.0136422481453996,-0.0136383282174307,0.0,-0.0136402881932814,0.3618902809551489,1.436041372228582,9,9,0.228064707197437,1053,9,0.33362221051703966,0.9119000631318658,False
115.0,0.1188457240517977,0.1069887556671049,-0.0908483838064834,0.3285398319100789,22,0.5454545454545454,1383,0.4266088214027476,-0.0136402881817072,9.999999999563189e-07,-0.0136422481456916,-0.0136383282177227,0.0,-0.0136402881932814,0.4156345016263345,1.5153319162913843,115,115,0.5344383873315,1027,115,0.26664392658554625,0.9119000631318658,False
8.0,0.0733911785972523,0.0867744951131517,-0.0966837066011719,0.2434660637956766,34,0.5,1383,0.4266088214027476,-0.0136402881817232,9.999999999335974e-07,-0.0136422481457076,-0.0136383282177388,0.0,-0.0136402881932814,0.4102219169758371,1.5071522106648445,8,8,0.346495766154554,1055,8,0.39768161813691716,0.9119000631318658,False
24.0,0.0733911785972523,0.0867744951131517,-0.0966837066011719,0.2434660637956766,34,0.5,1383,0.4266088214027476,-0.0136402881817232,9.999999999335974e-07,-0.0136422481457076,-0.0136383282177388,0.0,-0.0136402881932814,0.0461428731330373,1.0472240204458876,24,24,0.418985994928928,993,24,0.39768161813691716,0.9119000631318658,False
100.0,0.0605706657767395,0.0811351572049521,-0.098451320224962,0.2195926517784411,39,0.4871794871794871,1383,0.4266088214027476,-0.0136402881820082,9.99999999924046e-07,-0.0136422481459926,-0.0136383282180238,0.0,-0.0136402881932814,-0.0418634797363056,0.9590006946637868,100,100,0.614063883137944,955,100,0.45534108787519545,0.9119000631318658,False
104.0,0.0919096971157708,0.0970743517571698,-0.0983525361508545,0.2821719303823962,27,0.5185185185185185,1383,0.4266088214027476,-0.0136402881820806,9.999999999469408e-07,-0.0136422481460651,-0.0136383282180962,0.0,-0.0136402881932814,0.3313380946062283,1.3928306212317776,104,104,0.503053792805431,1046,104,0.3437422722821022,0.9119000631318658,False
21.0,0.0733911785972523,0.0922507732162996,-0.1074170144526671,0.2541993716471718,30,0.5,1383,0.4266088214027476,-0.0136402881830547,9.99999999941247e-07,-0.0136422481470391,-0.0136383282190703,0.0,-0.0136402881932814,-0.0032466765214565,0.9967585882335676,21,21,0.416345573606954,1044,21,0.4262868565742013,0.9119000631318658,False
93.0,0.0733911785972523,0.0954224462809628,-0.1136333794301427,0.2604157366246475,28,0.5,1383,0.4266088214027476,-0.0136402881837233,9.99999999945088e-07,-0.0136422481477077,-0.0136383282197388,0.0,-0.0136402881932814,-0.2878408689063189,0.7498809121147137,93,93,0.589105691155712,1071,93,0.44182290541318237,0.9119000631318658,False
53.0,0.0456134008194745,0.0842608022725199,-0.1195347369431152,0.2107615385820644,36,0.4722222222222222,1383,0.4266088214027476,-0.0136402881849357,9.999999999295762e-07,-0.0136422481489201,-0.0136383282209513,0.0,-0.0136402881932814,-0.0219103703078262,0.9783279183518048,53,53,0.497726418980882,1061,53,0.5882760508569554,0.9833271247704921,False
29.0,0.0733911785972523,0.1029249167711029,-0.128337951385892,0.2751203085803967,24,0.5,1383,0.4266088214027476,-0.0136402881850659,9.999999999528014e-07,-0.0136422481490504,-0.0136383282210815,0.0,-0.0136402881932814,-0.2647248411487972,0.7674170825298504,29,29,0.429299035596507,1017,29,0.47581141086162915,0.9155765027185895,False
71.0,0.04397941389137,0.0866277686374849,-0.1258078926991689,0.2137667204819089,34,0.4705882352941176,1383,0.4266088214027476,-0.0136402881856033,9.99999999933372e-07,-0.0136422481495877,-0.0136383282216189,0.0,-0.0136402881932814,0.1722579746197311,1.187984263475208,71,71,0.41452755052064,1017,71,0.6116759280068416,0.9833271247704921,False
52.0,0.04397941389137,0.0866277686374849,-0.1258078926991689,0.2137667204819089,34,0.4705882352941176,1383,0.4266088214027476,-0.0136402881856033,9.99999999933372e-07,-0.0136422481495877,-0.0136383282216189,0.0,-0.0136402881932814,-0.1506584946012715,0.8601413914363619,52,52,0.496223278808394,1038,52,0.6116759280068416,0.9833271247704921,False
89.0,0.04397941389137,0.0866277686374849,-0.1258078926991689,0.2137667204819089,34,0.4705882352941176,1383,0.4266088214027476,-0.0136402881856033,9.99999999933372e-07,-0.0136422481495877,-0.0136383282216189,0.0,-0.0136402881932814,0.1226920719266116,1.130536243496079,89,89,0.575502232566528,1029,89,0.6116759280068416,0.9833271247704921,False
99.0,0.04397941389137,0.0866277686374849,-0.1258078926991689,0.2137667204819089,34,0.4705882352941176,1383,0.4266088214027476,-0.0136402881856033,9.99999999933372e-07,-0.0136422481495877,-0.0136383282216189,0.0,-0.0136402881932814,-0.047505943880737,0.9536048050025498,99,99,0.606103996787193,980,99,0.6116759280068416,0.9833271247704921,False
42.0,0.0349296401357139,0.0809271136555908,-0.1236845880020237,0.1935438682734516,39,0.4615384615384615,1383,0.4266088214027476,-0.0136402881858653,9.999999999236548e-07,-0.0136422481498497,-0.0136383282218809,0.0,-0.0136402881932814,0.0504654903857036,1.0517605668772232,42,42,0.470722368496225,1103,42,0.666018703813005,0.9834239436152636,False
4.0,0.0279366331427068,0.0762347219607551,-0.1214806762717978,0.1773539425572116,44,0.4545454545454545,1383,0.4266088214027476,-0.0136402881861275,9.999999999139672e-07,-0.0136422481501118,-0.0136383282221431,0.0,-0.0136402881932814,0.3742955402120066,1.4539667926195987,4,4,0.312635658914341,1032,4,0.7140252125484268,0.9834239436152636,False
106.0,0.0421411785972523,0.0892124108381048,-0.1327119336194239,0.2169942908139286,32,0.46875,1383,0.4266088214027476,-0.0136402881862727,9.999999999371768e-07,-0.0136422481502571,-0.0136383282222883,0.0,-0.0136402881932814,0.3124176658428932,1.3667254083567193,106,106,0.623948793029625,978,106,0.6366634170493461,0.9834239436152636,False
112.0,0.0533911785972523,0.1008011499223684,-0.1441754448508123,0.250957802045317,25,0.48,1383,0.4266088214027476,-0.0136402881866844,9.999999999507916e-07,-0.0136422481506689,-0.0136383282227,0.0,-0.0136402881932814,0.3514767652270053,1.421164726342245,112,112,0.641727010276046,1013,112,0.5963418967977941,0.9833271247704921,False
20.0,0.0305340357401094,0.0852481720297752,-0.1365493111861248,0.1976173826663438,35,0.4571428571428571,1383,0.4266088214027476,-0.0136402881872029,9.999999999311982e-07,-0.0136422481511873,-0.0136383282232185,0.0,-0.0136402881932814,-0.3463836552440058,0.7072410982938231,20,20,0.414710322072339,996,20,0.7202099697463386,0.9834239436152636,False
31.0,0.0233911785972523,0.0797770131408277,-0.1329688939529486,0.1797512511474534,40,0.45,1383,0.4266088214027476,-0.0136402881874629,9.999999999214376e-07,-0.0136422481514473,-0.0136383282234785,0.0,-0.0136402881932814,0.9480428172495856,2.58065390210732,31,31,0.312034912678359,1017,31,0.7693639347929376,0.9834239436152636,False
11.0,0.0279366331427068,0.0876927581655839,-0.1439380145668183,0.199811280852232,33,0.4545454545454545,1383,0.4266088214027476,-0.0136402881878748,9.999999999349806e-07,-0.0136422481518592,-0.0136383282238904,0.0,-0.0136402881932814,0.7004490529898993,2.0146571922102736,11,11,0.362494714587646,1011,11,0.7500495684406631,0.9834239436152636,False
94.0,0.0279366331427068,0.0876927581655839,-0.1439380145668183,0.199811280852232,33,0.4545454545454545,1383,0.4266088214027476,-0.0136402881878748,9.999999999349806e-07,-0.0136422481518592,-0.0136383282238904,0.0,-0.0136402881932814,0.2361475457582606,1.266361142598391,94,94,0.597022211050647,1038,94,0.7500495684406631,0.9834239436152636,False
74.0,0.0495816547877285,0.1097936191473785,-0.1656098844734406,0.2647731940488976,21,0.4761904761904761,1383,0.4266088214027476,-0.0136402881880368,9.999999999585222e-07,-0.0136422481520213,-0.0136383282240524,0.0,-0.0136402881932814,0.1212298425253927,1.1288843481809727,74,74,0.536857599714594,1068,74,0.6515646751737971,0.9834239436152636,False
26.0,0.0250040818230588,0.0903651580482409,-0.1521083734087633,0.2021165370548809,31,0.4516129032258064,1383,0.4266088214027476,-0.013640288188549,9.999999999387694e-07,-0.0136422481525334,-0.0136383282245646,0.0,-0.0136402881932814,-0.207984051384989,0.8122199903925731,26,26,0.427079426738734,1024,26,0.7820101099342233,0.9834239436152636,False
88.0,0.0250040818230588,0.0903651580482409,-0.1521083734087633,0.2021165370548809,31,0.4516129032258064,1383,0.4266088214027476,-0.013640288188549,9.999999999387694e-07,-0.0136422481525334,-0.0136383282245646,0.0,-0.0136402881932814,0.1403784392692897,1.150709190012509,88,88,0.572866659236958,1008,88,0.7820101099342233,0.9834239436152636,False
47.0,0.0178356230416967,0.0838783785494573,-0.1465629779968567,0.1822342240802502,36,0.4444444444444444,1383,0.4266088214027476,-0.0136402881888076,9.999999999289326e-07,-0.013642248152792,-0.0136383282248232,0.0,-0.0136402881932814,0.4353844547857867,1.5455571415848544,47,47,0.36727606271869,1061,47,0.8316103302758852,0.9834239436152636,False
80.0,0.0317245119305856,0.1025729034851578,-0.1693146846900267,0.232763708551198,24,0.4583333333333333,1383,0.4266088214027476,-0.0136402881889697,9.99999999952477e-07,-0.0136422481529541,-0.0136383282249852,0.0,-0.0136402881932814,0.1487866990526005,1.1604254429627294,80,80,0.557297634964313,1021,80,0.7571028754589496,0.9834239436152636,False
49.0,0.0216670406662178,0.0933022334987446,-0.1612019766684681,0.2045360580009039,29,0.4482758620689655,1383,0.4266088214027476,-0.0136402881892256,9.999999999425635e-07,-0.01364224815321,-0.0136383282252412,0.0,-0.0136402881932814,0.0698069668007581,1.0723011715492916,49,49,0.49095834874915,1001,49,0.8163638481738984,0.9834239436152636,False
35.0,0.0092886144946882,0.0805094137634238,-0.1485069368980558,0.1670841658874323,39,0.4358974358974359,1383,0.4266088214027476,-0.013640288189744,9.999999999228605e-07,-0.0136422481537284,-0.0136383282257596,0.0,-0.0136402881932814,0.0489838759761286,1.050203417098542,35,35,0.32487952126412,997,35,0.9081494602005602,0.9834239436152636,False
19.0,0.0178356230416967,0.0965495688349987,-0.1713980545977715,0.2070693006811651,27,0.4444444444444444,1383,0.4266088214027476,-0.0136402881899049,9.999999999463624e-07,-0.0136422481538893,-0.0136383282259204,0.0,-0.0136402881932814,0.2700119000759454,1.3099800395024503,19,19,0.396701430360827,1031,19,0.8534406423711017,0.9834239436152636,False
41.0,0.0052093604154341,0.0758487729868664,-0.1434515029103786,0.1538702237412469,44,0.4318181818181818,1383,0.4266088214027476,-0.013640288190005,9.999999999130893e-07,-0.0136422481539893,-0.0136383282260206,0.0,-0.0136402881932814,-0.2293091208382091,0.7950827188773345,41,41,0.464223058810714,1065,41,0.9452436384420633,0.9834239436152636,False
75.0,0.0108911785972523,0.0886978100810375,-0.1629533346691549,0.1847356918636596,32,0.4375,1383,0.4266088214027476,-0.0136402881901633,9.999999999364458e-07,-0.0136422481541477,-0.0136383282261789,0.0,-0.0136402881932814,-0.1726922805137796,0.8413964891075886,75,75,0.425630223270436,1071,75,0.9022736208643426,0.9834239436152636,False
40.0,0.0058236110296848,0.0825241784983893,-0.155920806680913,0.1675680287402826,37,0.4324324324324324,1383,0.4266088214027476,-0.0136402881904234,9.99999999926581e-07,-0.0136422481544078,-0.013638328226439,0.0,-0.0136402881932814,-0.3833651603896061,0.6815639736737016,40,40,0.343082598588575,991,40,0.9437411471122711,0.9834239436152636,False
39.0,0.0019626071686809,0.0944628366650239,-0.1831811505722558,0.1871063649096176,28,0.4285714285714285,1383,0.4266088214027476,-0.0136402881915329,9.999999999439664e-07,-0.0136422481555173,-0.0136383282275484,0.0,-0.0136402881932814,-0.0408300241045181,0.9599922916300552,39,39,0.460872311764696,974,39,0.9834239436152636,0.9834239436152636,False
45.0,0.0019626071686809,0.0944628366650239,-0.1831811505722558,0.1871063649096176,28,0.4285714285714285,1383,0.4266088214027476,-0.0136402881915329,9.999999999439664e-07,-0.0136422481555173,-0.0136383282275484,0.0,-0.0136402881932814,0.0793011517679106,1.0825302788939202,45,45,0.478282470194492,1063,45,0.9834239436152636,0.9834239436152636,False
15.0,-0.0043865991805254,0.0748197611210035,-0.1510306363095826,0.1422574379485317,45,0.4222222222222222,1383,0.4266088214027476,-0.0136402881916284,9.999999999106824e-07,-0.0136422481556128,-0.013638328227644,0.0,-0.0136402881932814,0.1430362361545396,1.153771609154867,15,15,0.375387809845458,987,15,0.9532477032388362,0.9834239436152636,False
78.0,-0.0043865991805254,0.0748197611210035,-0.1510306363095826,0.1422574379485317,45,0.4222222222222222,1383,0.4266088214027476,-0.0136402881916284,9.999999999106824e-07,-0.0136422481556128,-0.013638328227644,0.0,-0.0136402881932814,0.3276402782763292,1.3876897003643822,78,78,0.556235782889213,999,78,0.9532477032388362,0.9834239436152636,False
37.0,-0.0023663971603233,0.0870558093308982,-0.17299264809387,0.1682598537732232,33,0.4242424242424242,1383,0.4266088214027476,-0.0136402881917939,9.999999999340258e-07,-0.0136422481557783,-0.0136383282278095,0.0,-0.0136402881932814,0.2645797574049777,1.3028833336420111,37,37,0.456418285052567,1026,37,0.9783141494929577,0.9834239436152636,False
90.0,-0.0023663971603233,0.0870558093308982,-0.17299264809387,0.1682598537732232,33,0.4242424242424242,1383,0.4266088214027476,-0.0136402881917939,9.999999999340258e-07,-0.0136422481557783,-0.0136383282278095,0.0,-0.0136402881932814,0.0212937815082967,1.0215221118660798,90,90,0.463988222246578,996,90,0.9783141494929577,0.9834239436152636,False
72.0,-0.0023663971603233,0.0870558093308982,-0.17299264809387,0.1682598537732232,33,0.4242424242424242,1383,0.4266088214027476,-0.0136402881917939,9.999999999340258e-07,-0.0136422481557783,-0.0136383282278095,0.0,-0.0136402881932814,-0.1132885575425639,0.8928929719371149,72,72,0.53473463517122,982,72,0.9783141494929577,0.9834239436152636,False
108.0,-0.0055561898238002,0.0811899077204535,-0.1646854848640198,0.1535731052164192,38,0.4210526315789473,1383,0.4266088214027476,-0.0136402881920551,9.999999999241482e-07,-0.0136422481560394,-0.0136383282280707,0.0,-0.0136402881932814,-0.3697463742957946,0.6909095408363473,108,108,0.630784380922007,992,108,0.9454397681468266,0.9834239436152636,False
113.0,-0.0055561898238002,0.0811899077204535,-0.1646854848640198,0.1535731052164192,38,0.4210526315789473,1383,0.4266088214027476,-0.0136402881920551,9.999999999241482e-07,-0.0136422481560394,-0.0136383282280707,0.0,-0.0136402881932814,-0.044082669181726,0.9568748501423472,113,113,0.643372747709215,993,113,0.9454397681468266,0.9834239436152636,False
95.0,-0.0080041702399569,0.0763986310743602,-0.1577427356138656,0.1417343951339517,43,0.4186046511627907,1383,0.4266088214027476,-0.0136402881923158,9.99999999914336e-07,-0.0136422481563002,-0.0136383282283314,0.0,-0.0136402881932814,0.0385899813245791,1.0393442457224369,95,95,0.479418344514299,1030,95,0.9165595031102636,0.9834239436152636,False
55.0,-0.0072539826930702,0.0896191555985811,-0.1829042999911804,0.16839633460504,31,0.4193548387096774,1383,0.4266088214027476,-0.0136402881924863,9.999999999377458e-07,-0.0136422481564707,-0.0136383282285019,0.0,-0.0136402881932814,-0.2639117876979145,0.7680412873586264,55,55,0.499943806729898,1028,55,0.9354878210053041,0.9834239436152636,False
